Unnamed: 0,productclass,serial,coll_time_round,result_id,model,imsi,ue_wan_ip,ue_up_time,serving_enb_id,tx_power,rsrp0,rsrp1,rsrp2,rsrp3,sinr0,sinr1,sinr2,sinr3,rsrq,rsrq1,rsrq2,rsrq3,rssi,rssi0,rssi1,rssi2,rssi3,distance
124857,CPE12000SG,TLR001062014,7/14/22 20:00,124857,WLTGG-122,1.001E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
124825,CPE12000SG,TLR001052550,7/14/22 20:00,124825,WLTGG-122,1.001E+12,192.168.203.35,182454,2,22,-102.3,-99.9,-101.1,-105.2,-7.3,-7.9,-1.5,-3.2,-21.6,-20.6,-14.1,-13.4,-62,,,,,488
124824,CPE12000SG,TLR001052770,7/14/22 20:00,124824,WLTGG-122,1.001E+12,192.168.203.43,5990458,2,23,-109,-100.3,-102.4,-101.7,-4.9,0.9,-3.1,-1.4,-15.5,-12.2,-15,-13.2,-68,,,,,781
124823,CPE12000SG,TLR001052983,7/14/22 20:00,124823,WLTGG-122,1.001E+12,192.168.203.27,345478,1,-0.1,-87.8,-88.4,-87,-85.6,17,14.2,16.4,18.3,-13,-13.1,-12.9,-12.9,-55,,,,,195
124822,CPE12300,21140003126,7/14/22 20:00,124822,CPE12300HG,1.001E+12,192.168.203.44,1482016,1,16,-103.1,-104.5,-103.3,-103.3,18.2,18.9,18,19.1,-9.2,-9.1,-9.3,-9.1,-72,-73.2,-74.5,-73,-71.4,371
124821,CPE12000SG,TLR001052687,7/14/22 20:00,124821,WLTGG-122,1.001E+12,192.168.203.34,6224456,1,9.4,-95.3,-93.1,-93.5,-93.1,13.6,13,12.6,15.9,-9.6,-9.6,-9.7,-9.5,-64,,,,,371
124820,CPE12000SG,TLR001061822,7/14/22 20:00,124820,WLTGG-122,1.001E+12,192.168.203.36,260141,2,2.9,-82.1,-80.6,-82.8,-85.9,12.5,12.6,12,11.4,-10.1,-10.2,-10.4,-10.3,-51,,,,,781
124828,CPE12000SG,TLR001048674,7/14/22 20:00,124828,WLTGG-122,1.001E+12,192.168.203.11,6229964,1,15.5,-94.4,-99.1,-106.1,-100.4,11.5,5.7,0.5,7.6,-9.8,-11.6,-13.8,-10.3,-65,,,,,78
124827,CPE12000SG,TLR001052293,7/14/22 20:00,124827,WLTGG-122,1.001E+12,192.168.203.40,,2,,,,,,,,,,,,,,,,,,,605
124826,CPE12000SG,TLR001052312,7/14/22 20:00,124826,WLTGG-122,1.001E+12,192.168.203.24,2869283,2,-999999,-109.4,-110.9,-116.2,-109.9,12.1,6.9,1.9,8.7,-9.5,-10.5,-12.2,-9.9,-79,,,,,605
124830,CPE12000SG,TLR001021183,7/14/22 20:00,124830,WLTGG-122,1.001E+12,192.168.203.16,6201301,2,22.9,-107.4,-104.1,-101.4,-101.9,5.8,10.9,12.5,10.8,-12.2,-10.5,-10.1,-10.4,-72,,,,,605
124831,CPE12000SG,TLR001023697,7/14/22 20:00,124831,WLTGG-122,1.001E+12,192.168.203.10,6201289,2,21,-99.1,-98.3,-100.7,-104.5,9.8,9.6,6.8,7.1,-10.5,-10.6,-11.6,-11.5,-68,,,,,605
124839,CPE12300,21140007371,7/14/22 20:00,124839,CPE12300XG,1.001E+12,192.168.203.33,,1,,,,,,,,,,,,,,,,,,,488
124840,CPE12000SG,TLR001052354,7/14/22 20:00,124840,WLTGG-122,1.001E+12,192.168.203.22,6201288,3,9.4,-96.2,-96.3,-99.3,-97.4,12.8,11.1,4.7,9.7,-9.6,-9.3,-11.8,-10.4,-67,,,,,605
124841,CPE12000SG,TLR001052820,7/14/22 20:00,124841,WLTGG-122,1.001E+12,192.168.203.46,6201289,2,-999999,-96.9,-93.9,-92.8,-94.9,7.5,11.3,7.4,8.5,-11.9,-11,-11.8,-11.5,-62,,,,,371
124842,CPE12000SG,TLR001062295,7/14/22 20:00,124842,WLTGG-122,1.001E+12,192.168.203.26,6201291,3,13.7,-98.7,-99.6,-99.8,-103.1,11.3,9.4,9.1,8.5,-9.7,-10.3,-10.3,-10.7,-65,,,,,605
124843,CPE12000SG,TLR001023930,7/14/22 20:00,124843,WLTGG-122,1.001E+12,192.168.203.18,6224442,2,11.9,-100.2,-97.9,-100.9,-99.4,-0.9,0.4,-4.9,-4.5,-14.5,-13.6,-16.7,-15.5,-63,,,,,488
124844,CPE9000,GMK180819003927,7/14/22 20:00,124844,WLTMS-110,1.001E+12,192.168.203.31,6201283,2,22,-119,-114,,,2,4,,,-12,,,,,,,,,605
124845,CPE12000SG,TLR001052281,7/14/22 20:00,124845,WLTGG-122,1.001E+12,192.168.203.25,,1,,,,,,,,,,,,,,,,,,,195
124846,CPE12000SG,TLR001024748,7/14/22 20:00,124846,WLTGG-122,1.001E+12,192.168.203.12,36355,2,22.8,-117.7,-115.2,-109.1,-109.5,0.1,7.2,8.1,9.9,-16.2,-11.3,-10.9,-10.6,-79,,,,,605
124847,CPE12000SG,TLR001052332,7/14/22 20:00,124847,WLTGG-122,1.001E+12,192.168.203.32,,1,,,,,,,,,,,,,,,,,,,605
124848,CPE12000SG,TLR001052382,7/14/22 20:00,124848,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
124849,CPE12000SG,TLR001025025,7/14/22 20:00,124849,WLTGG-122,1.001E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
124850,CPE12000SG,TLR001021226,7/14/22 20:00,124850,WLTGG-122,1.001E+12,192.168.203.13,610905,,13.2,-109,-110,-114,-117.1,12.1,8.2,8.4,4.2,-9.5,-10.3,-10.3,-11.4,-80,,,,,
124851,CPE12000SG,TLR001024874,7/14/22 20:00,124851,WLTGG-122,1.001E+12,192.168.203.45,,,,,,,,,,,,,,,,,,,,,
124852,CPE12000SG,TLR001023657,7/14/22 20:00,124852,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
124853,CPE12000SG,TLR001052745,7/14/22 20:00,124853,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
124854,CPE12300,21140000512,7/14/22 20:00,124854,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
124855,CPE12000SG,TLR001023730,7/14/22 20:00,124855,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
124856,CPE12000SG,TLR001052985,7/14/22 20:00,124856,WLTGG-122,1.001E+12,192.168.203.38,,,,,,,,,,,,,,,,,,,,,
124833,CPE12000SG,TLR001024016,7/14/22 20:00,124833,WLTGG-122,1.001E+12,192.168.203.20,,2,,,,,,,,,,,,,,,,,,,605
124834,CPE12000SG,TLR001024549,7/14/22 20:00,124834,WLTGG-122,1.001E+12,192.168.203.19,6229964,1,6.9,-91.1,-92.8,-90.8,-99.4,10.6,9.3,11.3,5.7,-10,-10.3,-9.5,-11,-59,,,,,195
124835,CPE12000SG,TLR001052420,7/14/22 20:00,124835,WLTGG-122,1.001E+12,192.168.203.23,855600,1,22,-106.4,-100.8,-103.5,-102.1,1.9,3.9,7.6,6.8,-14.8,-13.5,-11.1,-11.9,-67,,,,,605
124836,CPE12000SG,TLR001061848,7/14/22 20:00,124836,WLTGG-122,1.001E+12,192.168.203.37,5619105,2,4.1,-83,-80.9,-77.8,-78.8,8.3,7.6,8.6,8.6,-10.4,-10.6,-10.5,-10.2,-47,,,,,605
124837,CPE12000SG,TLR001024707,7/14/22 20:00,124837,WLTGG-122,1.001E+12,192.168.203.17,745869,1,-999999,-110.9,-103.4,-101.3,-107.6,12.3,18,17.4,14.1,-12,-11.8,-11.5,-12.7,-72,,,,,195
124838,CPE12000SG,TLR001052427,7/14/22 20:00,124838,WLTGG-122,1.001E+12,192.168.203.42,158407,2,22,-100.9,-101.4,-109.9,-110.5,9.2,7.5,0.6,4,-10.5,-11.4,-14.1,-12.2,-70,,,,,488
124832,CPE12000SG,TLR001052912,7/14/22 20:00,124832,WLTGG-122,1.001E+12,192.168.203.29,,3,,,,,,,,,,,,,,,,,,,488
124829,CPE12000SG,TLR001052247,7/14/22 20:00,124829,WLTGG-122,1.001E+12,192.168.203.28,6229964,2,6.8,-90.7,-89.5,-92.4,-94.8,0.2,2.2,-1.7,-3,-11.8,-12.8,-14.4,-13.7,-58,,,,,78
124876,CPE12000SG,TLR001052912,7/14/22 21:00,124876,WLTGG-122,1.001E+12,192.168.203.29,,3,,,,,,,,,,,,,,,,,,,488
124858,CPE12000SG,TLR001061822,7/14/22 21:00,124858,WLTGG-122,1.001E+12,192.168.203.36,263741,2,-2.7,-81.5,-80.3,-81.2,-84.3,11,11.2,8.4,7.8,-10.2,-10.3,-10.3,-10.2,-50,,,,,781
124859,CPE12000SG,TLR001061848,7/14/22 21:00,124859,WLTGG-122,1.001E+12,192.168.203.37,5622703,2,8.3,-83.3,-81.1,-77.9,-78.8,9.1,8.6,9.7,10,-10.3,-10.7,-10.5,-10.2,-48,,,,,605
124860,CPE12000SG,TLR001052312,7/14/22 21:00,124860,WLTGG-122,1.001E+12,192.168.203.24,2872883,2,18.8,-111.7,-110.8,-112.6,-111.2,12.8,11.4,7.5,12.4,-9.7,-10.3,-11.2,-10.3,-79,,,,,605
124861,CPE12000SG,TLR001052427,7/14/22 21:00,124861,WLTGG-122,1.001E+12,192.168.203.42,162005,2,11.9,-100.9,-101.2,-107.2,-109.3,7,4.2,0,2.3,-10.8,-12.1,-14.2,-12.8,-70,,,,,605
124862,CPE12000SG,TLR001052687,7/14/22 21:00,124862,WLTGG-122,1.001E+12,192.168.203.34,,1,,,,,,,,,,,,,,,,,,,371
124863,CPE12000SG,TLR001052354,7/14/22 21:00,124863,WLTGG-122,1.001E+12,192.168.203.22,6204888,3,12.9,-96.9,-96.1,-97,-95.3,14.5,13,11.2,15.5,-10,-9.9,-10.1,-9.5,-66,,,,,605
124864,CPE12000SG,TLR001023930,7/14/22 21:00,124864,WLTGG-122,1.001E+12,192.168.203.18,6228044,1,9.8,-96.7,-94.8,-98.8,-99.8,11.3,11.5,6.1,6.8,-9.8,-10.1,-11.4,-11.2,-65,,,,,488
124865,CPE12000SG,TLR001021226,7/14/22 21:00,124865,WLTGG-122,1.001E+12,192.168.203.13,614505,2,21.4,-114.5,-113.2,-110.9,-108.7,7.6,8.2,11.5,9.7,-10,-10.4,-9.7,-10,-79,,,,,605
124866,CPE12300,21140003126,7/14/22 21:00,124866,CPE12300HG,1.001E+12,192.168.203.44,1485617,1,21.4,-102.3,-105.2,-103,-102.2,19.6,17.8,20,20.2,-9.1,-9.1,-9,-9.1,-73,-73.2,-76.1,-73.8,-73,488
124867,CPE12000SG,TLR001052770,7/14/22 21:00,124867,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,605
124868,CPE12000SG,TLR001052293,7/14/22 21:00,124868,WLTGG-122,1.001E+12,192.168.203.40,2516760,2,-0.5,-84.3,-82.1,-82.7,-85.5,11.4,12,11.8,11.5,-10.1,-10.3,-10.2,-10,-52,,,,,605
124869,CPE12000SG,TLR001052820,7/14/22 21:00,124869,WLTGG-122,1.001E+12,192.168.203.46,6204889,2,-999999,-97.9,-95.7,-93.8,-95,7,10.6,7.4,9.6,-11.9,-11,-12.1,-11.1,-62,,,,,371
124870,CPE12000SG,TLR001062295,7/14/22 21:00,124870,WLTGG-122,1.001E+12,192.168.203.26,6204890,3,16.1,-97.7,-97.7,-102.8,-101.2,17.2,13.3,5.7,13.4,-9.4,-10.1,-11.9,-9.8,-68,,,,,488
124871,CPE12000SG,TLR001021183,7/14/22 21:00,124871,WLTGG-122,1.001E+12,192.168.203.16,6204890,2,11.9,-107.2,-105.1,-102.5,-103.4,8.2,12.9,14.4,12,-11,-10.2,-10,-10.3,-73,,,,,605
124872,CPE12000SG,TLR001052247,7/14/22 21:00,124872,WLTGG-122,1.001E+12,192.168.203.28,6233564,2,-999999,-90.8,-89.4,-92.3,-95.4,8.6,8.6,6,5.2,-10.8,-11.2,-12.2,-12.3,-59,,,,,78
124873,CPE12000SG,TLR001024748,7/14/22 21:00,124873,WLTGG-122,1.001E+12,192.168.203.12,39956,2,20.2,-115.3,-114.4,-110.1,-111.6,4.4,7.7,9.8,9.1,-13.1,-11.3,-10.6,-10.7,-80,,,,,605
124874,CPE12000SG,TLR001023697,7/14/22 21:00,124874,WLTGG-122,1.001E+12,192.168.203.10,6204888,2,-999999,-98.8,-97.8,-101,-106.3,10.4,10.8,6.7,5.8,-10.3,-10.2,-11.7,-11.8,-68,,,,,605
124875,CPE9000,GMK180819003927,7/14/22 21:00,124875,WLTMS-110,1.001E+12,192.168.203.31,6204882,2,19,-116,-114,,,3,3,,,-12,,,,,,,,,605
124877,CPE12000SG,TLR001052985,7/14/22 21:00,124877,WLTGG-122,1.001E+12,192.168.203.38,267592,1,15.9,-104.7,-104.7,-103,-100.4,17.9,15.1,17.8,21.7,-9,-9.2,-9.2,-9.2,-72,,,,,195
124878,CPE12000SG,TLR001024549,7/14/22 21:00,124878,WLTGG-122,1.001E+12,192.168.203.19,6233563,1,2.9,-91.3,-92.1,-90.3,-96.5,11.6,11.7,13,10.5,-12,-11.8,-11.9,-12.2,-59,,,,,195
124879,CPE12000SG,TLR001052550,7/14/22 21:00,124879,WLTGG-122,1.001E+12,192.168.203.35,186053,2,20.4,-106.1,-104,-105.1,-105.7,-0.2,-0.7,3,1.8,-14.8,-14.9,-13,-13,-69,,,,,488
124880,CPE12000SG,TLR001052420,7/14/22 21:00,124880,WLTGG-122,1.001E+12,192.168.203.23,859197,1,19.4,-106.3,-100.5,-105.2,-102.5,2.4,4.5,6.2,6.6,-14.2,-12.8,-11.8,-11.7,-67,,,,,605
124881,CPE12300,21140007371,7/14/22 21:00,124881,CPE12300XG,1.001E+12,192.168.203.33,,,,,,,,,,,,,,,,,,,,,
124882,CPE12000SG,TLR001052332,7/14/22 21:00,124882,WLTGG-122,1.001E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
124883,CPE12000SG,TLR001052382,7/14/22 21:00,124883,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
124884,CPE12000SG,TLR001024016,7/14/22 21:00,124884,WLTGG-122,1.001E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
124885,CPE12000SG,TLR001025025,7/14/22 21:00,124885,WLTGG-122,1.001E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
124886,CPE12000SG,TLR001052983,7/14/22 21:00,124886,WLTGG-122,1.001E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
124887,CPE12000SG,TLR001048674,7/14/22 21:00,124887,WLTGG-122,1.001E+12,192.168.203.11,6233568,,-0.9,-93.5,-94.5,-97.9,-99.3,16.6,16,10.1,10.5,-9.4,-9.8,-9.8,-10.1,-64,,,,,
124888,CPE12000SG,TLR001052281,7/14/22 21:00,124888,WLTGG-122,1.001E+12,192.168.203.25,,,,,,,,,,,,,,,,,,,,,
124889,CPE12000SG,TLR001024707,7/14/22 21:00,124889,WLTGG-122,1.001E+12,192.168.203.17,,,,,,,,,,,,,,,,,,,,,
124890,CPE12000SG,TLR001024874,7/14/22 21:00,124890,WLTGG-122,1.001E+12,192.168.203.45,,,,,,,,,,,,,,,,,,,,,
124891,CPE12000SG,TLR001023657,7/14/22 21:00,124891,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
124892,CPE12000SG,TLR001052745,7/14/22 21:00,124892,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
124893,CPE12300,21140000512,7/14/22 21:00,124893,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
124894,CPE12000SG,TLR001023730,7/14/22 21:00,124894,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
124895,CPE12000SG,TLR001062014,7/14/22 21:00,124895,WLTGG-122,1.001E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
124903,CPE12000SG,TLR001052983,7/14/22 22:00,124903,WLTGG-122,1.001E+12,192.168.203.27,352678,1,-1.1,-86.5,-87.9,-88.1,-87,15.4,11.3,12.5,14.8,-9.5,-9.7,-9.4,-9.3,-57,,,,,195
124932,CPE12000SG,TLR001023930,7/14/22 22:00,124932,WLTGG-122,1.001E+12,192.168.203.18,,,,,,,,,,,,,,,,,,,,,
124933,CPE12000SG,TLR001062014,7/14/22 22:00,124933,WLTGG-122,1.001E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
124904,CPE12000SG,TLR001023697,7/14/22 22:00,124904,WLTGG-122,1.001E+12,192.168.203.10,6208490,2,17.7,-98.8,-97.8,-100.7,-106,10.9,11.5,7.3,6.6,-10.4,-10.3,-11.5,-11.8,-68,,,,,605
124905,CPE12000SG,TLR001052912,7/14/22 22:00,124905,WLTGG-122,1.001E+12,192.168.203.29,,3,,,,,,,,,,,,,,,,,,,488
124906,CPE12000SG,TLR001052427,7/14/22 22:00,124906,WLTGG-122,1.001E+12,192.168.203.42,165605,2,-999999,-101.4,-101,-109.3,-111.8,4.1,2.9,-3.6,-2.7,-10.5,-11.4,-15.7,-13.7,-70,,,,,605
124907,CPE12000SG,TLR001024549,7/14/22 22:00,124907,WLTGG-122,1.001E+12,192.168.203.19,6237164,1,-3.9,-91.4,-93.2,-90.8,-97.2,11.7,11.2,13.2,10.2,-9.8,-9.9,-9.5,-9.8,-61,,,,,195
124908,CPE12000SG,TLR001052420,7/14/22 22:00,124908,WLTGG-122,1.001E+12,192.168.203.23,862796,1,19.4,-106.2,-100.8,-104.7,-103.1,1.6,3.6,6.5,6,-16,-15.5,-14.2,-14.2,-68,,,,,605
124909,CPE12300,21140003126,7/14/22 22:00,124909,CPE12300HG,1.001E+12,192.168.203.44,1489216,1,15.9,-101.7,-104.4,-102.8,-102.6,19,18.4,19.5,18.7,-13,-12.9,-12.9,-12.9,-73,-68.9,-71.7,-70.1,-69.9,371
124910,CPE12000SG,TLR001052293,7/14/22 22:00,124910,WLTGG-122,1.001E+12,192.168.203.40,2520360,2,-2.1,-84.3,-81.9,-82,-84.9,7.9,8.6,8.8,8.9,-10.5,-10.5,-10.6,-10.2,-52,,,,,488
124911,CPE12000SG,TLR001024748,7/14/22 22:00,124911,WLTGG-122,1.001E+12,192.168.203.12,43558,2,20.9,-117.6,-113.1,-110.1,-112.2,1.4,8.8,8.3,8.1,-16.1,-13.6,-13.6,-13.7,-77,,,,,605
124912,CPE12000SG,TLR001052770,7/14/22 22:00,124912,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,605
124913,CPE12000SG,TLR001052820,7/14/22 22:00,124913,WLTGG-122,1.001E+12,192.168.203.46,6208489,2,-999999,-99.8,-96.5,-93.1,-96.6,5.4,8.6,10.2,8.8,-12.5,-11,-10.7,-11,-62,,,,,371
124914,CPE12000SG,TLR001024016,7/14/22 22:00,124914,WLTGG-122,1.001E+12,192.168.203.20,,1,,,,,,,,,,,,,,,,,,,78
124915,CPE12000SG,TLR001061848,7/14/22 22:00,124915,WLTGG-122,1.001E+12,192.168.203.37,5626301,2,2.7,-83.5,-80.8,-77.8,-78.8,8.3,8.3,9.1,9.4,-10.4,-10.5,-10.5,-10.1,-48,,,,,605
124931,CPE12000SG,TLR001023730,7/14/22 22:00,124931,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
124916,CPE12000SG,TLR001052687,7/14/22 22:00,124916,WLTGG-122,1.001E+12,192.168.203.34,6231641,1,-999999,-94.1,-93.4,-94.7,-94.3,15,13.5,12.5,16,-13,-12.9,-13.2,-13,-64,,,,,371
124918,CPE12000SG,TLR001052312,7/14/22 22:00,124918,WLTGG-122,1.001E+12,192.168.203.24,2876484,2,21.8,-108.7,-112.9,-113.5,-114.7,13.1,8.5,8.6,5.7,-10.1,-11.2,-10.8,-12.7,-80,,,,,605
124917,CPE9000,GMK180819003927,7/14/22 22:00,124917,WLTMS-110,1.001E+12,192.168.203.31,6208480,2,22,-122,-113,,,1,6,,,-11,,,,,,,,,605
124896,CPE12000SG,TLR001061822,7/14/22 22:00,124896,WLTGG-122,1.001E+12,192.168.203.36,267342,2,-5.8,-81.9,-81.1,-82,-84.9,10.2,10.4,10.4,9.6,-10.1,-10.3,-10.2,-10.2,-51,,,,,781
124897,CPE12000SG,TLR001021183,7/14/22 22:00,124897,WLTGG-122,1.001E+12,192.168.203.16,,2,,,,,,,,,,,,,,,,,,,605
124898,CPE12000SG,TLR001021226,7/14/22 22:00,124898,WLTGG-122,1.001E+12,192.168.203.13,,2,,,,,,,,,,,,,,,,,,,605
124920,CPE12000SG,TLR001052550,7/14/22 22:00,124920,WLTGG-122,1.001E+12,192.168.203.35,189654,2,23,-106.8,-105.1,-105.7,-108.8,3.4,0.6,3.8,1.3,-13.8,-16,-13.7,-15.1,-70,,,,,488
124930,CPE12300,21140000512,7/14/22 22:00,124930,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
124929,CPE12000SG,TLR001052745,7/14/22 22:00,124929,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
124921,CPE12300,21140007371,7/14/22 22:00,124921,CPE12300XG,1.001E+12,192.168.203.33,1489267,,19.5,-105.4,-106.2,0,0,7.6,3.4,0,0,-9.8,-10.6,0,0,-76,-74,-74,0,0,
124922,CPE12000SG,TLR001052332,7/14/22 22:00,124922,WLTGG-122,1.001E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
124923,CPE12000SG,TLR001052382,7/14/22 22:00,124923,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
124924,CPE12000SG,TLR001025025,7/14/22 22:00,124924,WLTGG-122,1.001E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
124925,CPE12000SG,TLR001052281,7/14/22 22:00,124925,WLTGG-122,1.001E+12,192.168.203.25,,,,,,,,,,,,,,,,,,,,,
124926,CPE12000SG,TLR001062295,7/14/22 22:00,124926,WLTGG-122,1.001E+12,192.168.203.26,6208490,,8.9,-99.1,-96.3,-103.6,-100.5,16.3,13,2.9,12.3,-9.5,-10,-12.3,-9.9,-67,,,,,
124928,CPE12000SG,TLR001023657,7/14/22 22:00,124928,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
124927,CPE12000SG,TLR001024874,7/14/22 22:00,124927,WLTGG-122,1.001E+12,192.168.203.45,,,,,,,,,,,,,,,,,,,,,
124899,CPE12000SG,TLR001052985,7/14/22 22:00,124899,WLTGG-122,1.001E+12,192.168.203.38,,1,,,,,,,,,,,,,,,,,,,371
124919,CPE12000SG,TLR001048674,7/14/22 22:00,124919,WLTGG-122,1.001E+12,192.168.203.11,6237165,1,3.9,-93.7,-95,-98.9,-100.2,14.5,14.1,7.4,7.2,-9.6,-9.8,-10.2,-10.6,-64,,,,,195
124900,CPE12000SG,TLR001024707,7/14/22 22:00,124900,WLTGG-122,1.001E+12,192.168.203.17,753059,1,17.2,-114.6,-105.8,-102.8,-107.8,10.8,16.9,16.4,15.5,-9.6,-9.2,-9.4,-9.1,-71,,,,,195
124901,CPE12000SG,TLR001052354,7/14/22 22:00,124901,WLTGG-122,1.001E+12,192.168.203.22,6208488,3,9.3,-98.9,-99,-97,-95.2,13.4,10.7,12.2,15.7,-10.1,-10.3,-10,-9.6,-66,,,,,488
124902,CPE12000SG,TLR001052247,7/14/22 22:00,124902,WLTGG-122,1.001E+12,192.168.203.28,6237163,2,-999999,-91,-89.2,-92.8,-95.6,6.4,6.6,3.4,2.8,-10.9,-11,-12.2,-12.6,-58,,,,,78
124953,CPE12000SG,TLR001061848,7/14/22 23:00,124953,WLTGG-122,1.001E+12,192.168.203.37,5629901,2,-4.8,-83.1,-81.4,-78,-78.6,4.3,3.9,4.5,5,-11.2,-11.2,-10.9,-10.8,-48,,,,,605
124934,CPE12000SG,TLR001061822,7/14/22 23:00,124934,WLTGG-122,1.001E+12,192.168.203.36,270940,2,-0.8,-81.6,-80.8,-81.6,-84.5,7.3,7.3,7.6,6.4,-10.6,-10.5,-10.4,-10.7,-49,,,,,781
124935,CPE12000SG,TLR001024748,7/14/22 23:00,124935,WLTGG-122,1.001E+12,192.168.203.12,47166,2,23,-114.9,-111.6,-109,-111.7,5.2,10.1,9.2,8.3,-11.4,-10.2,-10.3,-10.6,-78,,,,,605
124936,CPE12000SG,TLR001048674,7/14/22 23:00,124936,WLTGG-122,1.001E+12,192.168.203.11,6240764,1,-999999,-94.1,-94.6,-99.7,-101.8,14.7,15.5,6.8,5.8,-13,-13.1,-13.3,-13.8,-61,,,,,78
124937,CPE12000SG,TLR001021183,7/14/22 23:00,124937,WLTGG-122,1.001E+12,192.168.203.16,,2,,,,,,,,,,,,,,,,,,,605
124938,CPE12000SG,TLR001021226,7/14/22 23:00,124938,WLTGG-122,1.001E+12,192.168.203.13,,2,,,,,,,,,,,,,,,,,,,605
124939,CPE12000SG,TLR001052427,7/14/22 23:00,124939,WLTGG-122,1.001E+12,192.168.203.42,169205,2,12.2,-101.3,-101.5,-107.5,-110.7,2.7,1.7,-2.8,-3.5,-11.1,-12.2,-14.5,-15.3,-71,,,,,488
124940,CPE12000SG,TLR001052312,7/14/22 23:00,124940,WLTGG-122,1.001E+12,192.168.203.24,2880084,2,16.2,-106.6,-108.2,-110.7,-110.1,8.2,6.2,9.2,9.7,-10.2,-10.9,-10.6,-11.1,-77,,,,,605
124941,CPE12000SG,TLR001052687,7/14/22 23:00,124941,WLTGG-122,1.001E+12,192.168.203.34,6235241,1,5.1,-94.4,-93.4,-94.1,-93.6,15,13.4,12.7,15.9,-9.5,-9.4,-9.4,-9.5,-61,,,,,371
124942,CPE12000SG,TLR001052247,7/14/22 23:00,124942,WLTGG-122,1.001E+12,192.168.203.28,6240763,2,-999999,-90.8,-89.4,-92.7,-95.4,8.9,8.8,4.2,3.3,-10.9,-11.2,-15.4,-15.8,-57,,,,,78
124943,CPE12300,21140007371,7/14/22 23:00,124943,CPE12300XG,1.001E+12,192.168.203.33,1492858,1,16.1,-105.3,-106.8,0,0,8.4,4,0,0,-10,-11,0,0,-72,-75.4,-75.9,0,0,488
124944,CPE12000SG,TLR001023697,7/14/22 23:00,124944,WLTGG-122,1.001E+12,192.168.203.10,6212089,2,-999999,-98.8,-97.9,-100.3,-105.7,11.1,11.6,7.7,6.2,-10.5,-10.3,-11.2,-11.8,-67,,,,,605
124945,CPE12000SG,TLR001052912,7/14/22 23:00,124945,WLTGG-122,1.001E+12,192.168.203.29,,3,,,,,,,,,,,,,,,,,,,488
124946,CPE12000SG,TLR001052332,7/14/22 23:00,124946,WLTGG-122,1.001E+12,192.168.203.32,,1,,,,,,,,,,,,,,,,,,,605
124947,CPE9000,GMK180819003927,7/14/22 23:00,124947,WLTMS-110,1.001E+12,192.168.203.31,6212088,2,22,-122,-111,,,1,7,,,-11,,,,,,,,,605
124948,CPE12000SG,TLR001052420,7/14/22 23:00,124948,WLTGG-122,1.001E+12,192.168.203.23,866397,1,19.4,-106.2,-100.8,-105.2,-102.9,1.8,4,6.2,6.3,-15.1,-13.5,-11.7,-12,-65,,,,,605
124949,CPE12300,21140003126,7/14/22 23:00,124949,CPE12300HG,1.001E+12,192.168.203.44,1492825,1,13.8,-102.3,-105.7,-103.6,-102.7,17.8,16.1,18.7,19.3,-9.3,-9.1,-9.2,-9.2,-73,-72.7,-75.7,-74.7,-73.6,195
