productclass,serial,coll_time_round,result_id,model,imsi,ue_wan_ip,ue_up_time,serving_enb_id,tx_power,rsrp0,rsrp1,rsrp2,rsrp3,mean_AvgRsrp,sinr0,sinr1,sinr2,sinr3,mean_AvgSinr,rsrq,rsrq1,rsrq2,rsrq3,mean_AvgRsrq,rssi,rssi0,rssi1,rssi2,rssi3,mean_AvgRssi,distance
CPE12300,21140007371,9/12/2022 14:00,178902,CPE12300XG,1000000000000.0,192.168.203.33,7529,1.0,11.4,-105.3,-105.5,0.0,0.0,-105.4,9.9,6.6,0.0,0.0,8.25,-10.0,-10.0,0.0,0.0,-10.0,-80.0,-74.6,-74.1,0.0,0.0,-76.23333333,488.0
CPE12300,21140003126,9/12/2022 14:00,178905,CPE12300HG,1000000000000.0,192.168.203.44,7557,1.0,9.8,-99.0,-102.2,-99.6,-101.4,-100.55,20.4,18.9,21.4,18.6,19.825,-8.9,-9.2,-9.1,-9.2,-9.1,-70.0,-69.4,-72.2,-69.8,-71.6,-70.6,371.0
CPE12000SG,TLR001048674,9/12/2022 14:00,178901,WLTGG-122,1000000000000.0,192.168.203.11,11392363,1.0,8.5,-95.8,-99.5,-97.6,-98.5,-97.85,11.7,8.7,9.4,8.6,9.6,-10.0,-10.5,-9.8,-10.1,-10.1,-66.0,,,,,-66.0,195.0
CPE12000SG,TLR001052293,9/12/2022 14:00,178893,WLTGG-122,1000000000000.0,192.168.203.40,5022097,2.0,-8.3,-81.0,-79.6,-79.6,-82.0,-80.55,5.7,5.3,5.0,6.0,5.5,-10.7,-10.8,-11.0,-10.8,-10.825,-50.0,,,,,-50.0,605.0
CPE12000SG,TLR001024549,9/12/2022 14:00,178904,WLTGG-122,1000000000000.0,192.168.203.19,11392364,1.0,7.4,-95.3,-95.6,-90.1,-94.2,-93.8,6.2,6.4,11.6,11.1,8.825,-13.4,-14.1,-12.7,-12.0,-13.05,-59.0,,,,,-59.0,78.0
CPE12000SG,TLR001052281,9/12/2022 14:00,178897,WLTGG-122,1000000000000.0,192.168.203.25,849702,1.0,-999999.0,-86.3,-84.2,-83.7,-85.5,-84.925,5.1,3.4,3.6,5.2,4.325,-12.3,-13.2,-12.9,-12.3,-12.675,-50.0,,,,,-50.0,195.0
CPE12000SG,TLR001052820,9/12/2022 14:00,178899,WLTGG-122,1000000000000.0,192.168.203.46,3037143,2.0,7.5,-96.4,-92.4,-93.4,-97.2,-94.85,9.5,13.7,8.2,8.0,9.85,-11.0,-10.1,-11.3,-11.4,-10.95,-63.0,,,,,-63.0,371.0
CPE12000SG,TLR001023930,9/12/2022 14:00,178898,WLTGG-122,1000000000000.0,192.168.203.18,11386841,2.0,8.4,-98.0,-96.3,-96.7,-99.2,-97.55,0.4,-0.4,-0.9,-2.5,-0.85,-13.8,-14.5,-14.4,-15.2,-14.475,-59.0,,,,,-59.0,488.0
CPE12000SG,TLR001052420,9/12/2022 14:00,178894,WLTGG-122,1000000000000.0,192.168.203.23,1201205,1.0,-999999.0,-101.0,-97.7,-106.0,-107.2,-102.975,4.4,5.1,3.2,3.8,4.125,-14.9,-14.4,-13.7,-15.8,-14.7,-65.0,,,,,-65.0,605.0
CPE12000SG,TLR001052247,9/12/2022 14:00,178903,WLTGG-122,1000000000000.0,192.168.203.28,11392364,2.0,8.8,-91.2,-90.1,-92.6,-95.8,-92.425,1.0,1.2,-3.7,-5.1,-1.65,-11.9,-12.1,-14.0,-14.9,-13.225,-59.0,,,,,-59.0,195.0
CPE12000SG,TLR001052985,9/12/2022 14:00,178887,WLTGG-122,1000000000000.0,192.168.203.38,2948755,1.0,18.8,-112.4,-102.1,-101.6,-107.3,-105.85,10.8,15.5,15.9,12.2,13.6,-13.5,-12.8,-12.7,-14.2,-13.3,-74.0,,,,,-74.0,195.0
CPE12000SG,TLR001061848,9/12/2022 14:00,178885,WLTGG-122,1000000000000.0,192.168.203.37,10781502,2.0,-4.7,-81.4,-78.2,-76.0,-77.4,-78.25,10.4,11.0,11.4,11.0,10.95,-10.3,-10.5,-10.4,-10.1,-10.325,-45.0,,,,,-45.0,605.0
CPE12000SG,TLR001052354,9/12/2022 14:00,178889,WLTGG-122,1000000000000.0,192.168.203.22,3039892,3.0,13.8,-96.5,-96.0,-95.8,-95.0,-95.825,15.5,12.1,11.5,15.8,13.725,-9.6,-9.7,-10.0,-9.7,-9.75,-64.0,,,,,-64.0,488.0
CPE12000SG,TLR001021183,9/12/2022 14:00,178888,WLTGG-122,1000000000000.0,192.168.203.16,158965,2.0,-999999.0,-107.3,-102.8,-100.0,-105.1,-103.8,12.6,16.1,17.2,12.7,14.65,-9.9,-9.7,-9.6,-9.8,-9.75,-70.0,,,,,-70.0,605.0
CPE12000SG,TLR001023697,9/12/2022 14:00,178910,WLTGG-122,1000000000000.0,192.168.203.10,3039892,2.0,-999999.0,-99.9,-98.3,-98.4,-102.7,-99.825,10.0,10.7,7.6,5.8,8.525,-10.6,-10.5,-11.4,-12.1,-11.15,-67.0,,,,,-67.0,605.0
CPE12000SG,TLR001052550,9/12/2022 14:00,178890,WLTGG-122,1000000000000.0,192.168.203.35,2574943,2.0,-999999.0,-103.1,-98.5,-100.0,-104.0,-101.4,1.8,1.6,0.1,-1.2,0.575,-14.3,-14.5,-15.1,-16.2,-15.025,-61.0,,,,,-61.0,488.0
CPE12000SG,TLR001061822,9/12/2022 14:00,178882,WLTGG-122,1000000000000.0,192.168.203.36,767757,2.0,-999999.0,-82.8,-82.7,-85.4,-85.5,-84.1,12.2,12.2,11.7,11.7,11.95,-9.9,-10.3,-10.3,-10.1,-10.15,-52.0,,,,,-52.0,605.0
CPE12000SG,TLR001025025,9/12/2022 14:00,178886,WLTGG-122,1000000000000.0,192.168.203.14,3902203,1.0,-999999.0,-96.7,-102.4,-97.1,-93.7,-97.475,12.6,6.8,8.7,15.0,10.775,-9.6,-10.2,-10.1,-9.1,-9.75,-61.0,,,,,-61.0,371.0
CPE12000SG,TLR001021226,9/12/2022 14:00,178896,WLTGG-122,1000000000000.0,192.168.203.13,5773305,2.0,16.9,-117.3,-111.3,-110.0,-118.6,-114.3,7.0,8.8,9.1,2.5,6.85,-10.5,-10.5,-10.1,-12.1,-10.8,-77.0,,,,,-77.0,605.0
CPE12000SG,TLR001023730,9/12/2022 15:00,178946,WLTGG-122,1000000000000.0,192.168.203.21,143731,1.0,-999999.0,-112.0,-108.2,-110.7,-111.0,-110.475,13.8,10.0,16.6,16.5,14.225,-9.4,-9.9,-12.7,-12.9,-11.225,-72.0,,,,,-72.0,371.0
CPE12000SG,TLR001023697,9/12/2022 15:00,178948,WLTGG-122,1000000000000.0,192.168.203.10,3043492,2.0,-999999.0,-99.2,-97.4,-97.2,-102.0,-98.95,9.1,10.8,10.4,6.7,9.25,-10.9,-10.7,-10.7,-11.8,-11.025,-66.0,,,,,-66.0,605.0
CPE12000SG,TLR001024707,9/12/2022 15:00,178945,WLTGG-122,1000000000000.0,192.168.203.17,5911856,1.0,4.2,-100.9,-102.7,-98.2,-103.4,-101.3,19.0,15.1,16.3,14.0,16.1,-12.5,-11.5,-12.4,-12.7,-12.275,-68.0,,,,,-68.0,195.0
CPE12000SG,TLR001052687,9/12/2022 15:00,178930,WLTGG-122,1000000000000.0,192.168.203.34,11390441,1.0,7.6,-96.4,-95.8,-92.3,-93.2,-94.425,12.5,10.5,13.8,14.9,12.925,-10.0,-9.9,-9.5,-9.9,-9.825,-63.0,,,,,-63.0,371.0
CPE12000SG,TLR001048674,9/12/2022 15:00,178924,WLTGG-122,1000000000000.0,192.168.203.11,11395963,1.0,-999999.0,-103.1,-103.8,-102.3,-101.7,-102.725,6.3,5.8,4.9,7.2,6.05,-10.7,-11.2,-10.8,-10.3,-10.75,-72.0,,,,,-72.0,78.0
CPE12000SG,TLR001052354,9/12/2022 15:00,178926,WLTGG-122,1000000000000.0,192.168.203.22,3043492,3.0,6.9,-96.6,-95.7,-96.5,-97.5,-96.575,16.4,12.9,17.3,18.2,16.2,-9.6,-9.7,-9.3,-9.5,-9.525,-65.0,,,,,-65.0,488.0
CPE12000SG,TLR001052985,9/12/2022 15:00,178927,WLTGG-122,1000000000000.0,192.168.203.38,2952354,1.0,6.9,-106.4,-102.6,-103.3,-106.6,-104.725,16.7,17.0,15.9,14.8,16.1,-9.4,-9.6,-9.6,-9.7,-9.575,-69.0,,,,,-69.0,371.0
CPE12000SG,TLR001061848,9/12/2022 15:00,178928,WLTGG-122,1000000000000.0,192.168.203.37,10785102,2.0,2.9,-83.4,-81.2,-78.9,-79.6,-80.775,10.3,10.7,11.2,10.8,10.75,-10.4,-10.6,-10.5,-10.3,-10.45,-48.0,,,,,-48.0,605.0
CPE12000SG,TLR001052293,9/12/2022 15:00,178931,WLTGG-122,1000000000000.0,192.168.203.40,5025696,2.0,-999999.0,-81.8,-80.3,-81.3,-84.9,-82.075,12.8,12.9,13.2,12.6,12.875,-10.0,-10.2,-10.0,-10.0,-10.05,-50.0,,,,,-50.0,605.0
CPE12000SG,TLR001052312,9/12/2022 15:00,178947,WLTGG-122,1000000000000.0,192.168.203.24,155565,2.0,18.4,-113.9,-114.8,-111.4,-108.4,-112.125,9.0,8.9,10.6,13.2,10.425,-11.0,-10.4,-10.3,-9.7,-10.35,-80.0,,,,,-80.0,605.0
CPE12300,21140007371,9/12/2022 15:00,178944,CPE12300XG,1000000000000.0,192.168.203.33,11128,1.0,9.9,-104.3,-105.1,0.0,0.0,-104.7,8.5,6.9,0.0,0.0,7.7,-10.1,-10.5,0.0,0.0,-10.3,-74.0,-74.3,-74.8,0.0,0.0,-74.36666667,488.0
CPE12000SG,TLR001021183,9/12/2022 15:00,178921,WLTGG-122,1000000000000.0,192.168.203.16,162565,2.0,10.9,-109.1,-108.6,-105.8,-109.1,-108.15,8.6,10.3,9.1,4.4,8.1,-11.0,-10.7,-10.8,-12.7,-11.3,-74.0,,,,,-74.0,605.0
CPE12000SG,TLR001052247,9/12/2022 15:00,178941,WLTGG-122,1000000000000.0,192.168.203.28,11395963,2.0,10.6,-91.4,-90.7,-92.0,-95.7,-92.45,8.3,8.2,7.1,5.5,7.275,-11.1,-11.2,-11.7,-12.2,-11.55,-59.0,,,,,-59.0,195.0
CPE12000SG,TLR001052550,9/12/2022 15:00,178939,WLTGG-122,1000000000000.0,192.168.203.35,2578543,2.0,-999999.0,-101.3,-101.2,-99.4,-101.8,-100.925,6.5,2.6,2.3,3.8,3.8,-11.8,-13.5,-14.1,-13.0,-13.1,-66.0,,,,,-66.0,371.0
CPE12000SG,TLR001062295,9/12/2022 15:00,178938,WLTGG-122,1000000000000.0,192.168.203.26,3043495,3.0,21.1,-97.0,-99.7,-98.4,-92.3,-96.85,14.8,11.1,12.7,17.7,14.075,-9.7,-10.3,-9.3,-9.5,-9.7,-70.0,,,,,-70.0,605.0
CPE12000SG,TLR001052820,9/12/2022 15:00,178937,WLTGG-122,1000000000000.0,192.168.203.46,3040743,2.0,9.2,-92.3,-89.3,-88.9,-91.8,-90.575,12.6,16.1,16.5,13.8,14.75,-10.0,-9.9,-9.5,-9.8,-9.8,-60.0,,,,,-60.0,371.0
CPE12000SG,TLR001023930,9/12/2022 15:00,178936,WLTGG-122,1000000000000.0,192.168.203.18,11390443,2.0,13.8,-101.8,-98.1,-95.3,-101.9,-99.275,-6.4,-4.7,-2.0,-4.6,-4.425,-16.5,-14.4,-14.8,-16.2,-15.475,-60.0,,,,,-60.0,488.0
CPE12000SG,TLR001021226,9/12/2022 15:00,178934,WLTGG-122,1000000000000.0,192.168.203.13,5776908,2.0,-999999.0,-111.9,-112.2,-116.4,-114.0,-113.625,12.7,9.6,5.8,10.0,9.525,-9.7,-11.2,-11.8,-10.2,-10.725,-81.0,,,,,-81.0,605.0
CPE12000SG,TLR001024748,9/12/2022 15:00,178933,WLTGG-122,1000000000000.0,192.168.203.12,505113,2.0,-999999.0,-107.5,-108.4,-103.6,-106.7,-106.55,13.3,10.9,12.6,12.3,12.275,-10.0,-10.3,-10.1,-10.1,-10.125,-72.0,,,,,-72.0,605.0
CPE12000SG,TLR001052420,9/12/2022 15:00,178932,WLTGG-122,1000000000000.0,192.168.203.23,1204806,1.0,13.0,-105.7,-97.9,-96.3,-99.9,-99.95,5.1,8.9,7.9,7.3,7.3,-12.6,-12.8,-14.1,-12.7,-13.05,-65.0,,,,,-65.0,605.0
CPE12300,21140003126,9/12/2022 15:00,178943,CPE12300HG,1000000000000.0,192.168.203.44,11157,1.0,11.2,-98.1,-102.4,-102.9,-100.3,-100.925,21.0,18.4,17.0,17.9,18.575,-8.9,-9.3,-9.2,-9.4,-9.2,-71.0,-69.4,-73.4,-73.9,-71.1,-71.76,371.0
CPE12000SG,TLR001024549,9/12/2022 15:00,178942,WLTGG-122,1000000000000.0,192.168.203.19,11395963,1.0,-999999.0,-93.8,-95.3,-89.3,-95.3,-93.425,9.9,9.6,13.9,12.7,11.525,-10.1,-9.9,-9.2,-9.4,-9.65,-60.0,,,,,-60.0,78.0
CPE12000SG,TLR001025025,9/12/2022 15:00,178923,WLTGG-122,1000000000000.0,192.168.203.14,3905803,1.0,-999999.0,-97.9,-97.9,-95.6,-99.3,-97.675,12.3,12.9,13.9,14.9,13.5,-9.8,-9.8,-9.2,-9.6,-9.6,-64.0,,,,,-64.0,371.0
CPE12000SG,TLR001061822,9/12/2022 15:00,178919,WLTGG-122,1000000000000.0,192.168.203.36,771358,2.0,-1.2,-84.1,-83.1,-84.6,-86.3,-84.525,9.1,9.5,9.1,9.1,9.2,-10.0,-10.1,-10.3,-9.9,-10.075,-51.0,,,,,-51.0,605.0
CPE12000SG,TLR001024748,9/12/2022 16:00,178969,WLTGG-122,1000000000000.0,192.168.203.12,508713,2.0,-999999.0,-112.9,-111.4,-107.1,-107.2,-109.65,5.5,7.9,9.7,13.5,9.15,-12.4,-10.9,-10.8,-9.8,-10.975,-76.0,,,,,-76.0,605.0
CPE12000SG,TLR001052820,9/12/2022 16:00,178974,WLTGG-122,1000000000000.0,192.168.203.46,3044343,2.0,11.2,-97.3,-94.1,-95.0,-96.1,-95.625,5.9,8.1,7.5,6.8,7.075,-12.4,-11.3,-11.2,-11.6,-11.625,-63.0,,,,,-63.0,371.0
CPE12000SG,TLR001023730,9/12/2022 16:00,178977,WLTGG-122,1000000000000.0,192.168.203.21,147330,1.0,16.8,-113.2,-110.8,-114.2,-113.5,-112.925,11.6,12.4,7.9,9.5,10.35,-9.9,-9.7,-10.8,-10.3,-10.175,-82.0,,,,,-82.0,371.0
CPE12000SG,TLR001048674,9/12/2022 16:00,178971,WLTGG-122,1000000000000.0,192.168.203.11,11399564,1.0,18.9,-99.6,-100.5,-99.1,-97.9,-99.275,6.6,6.7,6.3,7.5,6.775,-10.7,-10.8,-10.5,-10.5,-10.625,-68.0,,,,,-68.0,195.0
CPE12000SG,TLR001021226,9/12/2022 16:00,178970,WLTGG-122,1000000000000.0,192.168.203.13,5780506,2.0,23.0,-118.4,-110.9,-110.0,-113.0,-113.075,5.8,10.2,10.3,8.8,8.775,-11.5,-10.4,-10.3,-10.8,-10.75,-80.0,,,,,-80.0,605.0
CPE12000SG,TLR001023930,9/12/2022 16:00,178973,WLTGG-122,1000000000000.0,192.168.203.18,11394041,2.0,-999999.0,-98.7,-98.1,-94.9,-96.5,-97.05,2.8,2.6,3.1,3.4,2.975,-14.6,-16.9,-16.6,-14.3,-15.6,-62.0,,,,,-62.0,488.0
CPE12000SG,TLR001052420,9/12/2022 16:00,178968,WLTGG-122,1000000000000.0,192.168.203.23,1208405,1.0,-999999.0,-101.1,-97.7,-98.5,-101.3,-99.65,2.9,5.0,7.7,7.6,5.8,-13.4,-12.3,-10.6,-11.1,-11.85,-64.0,,,,,-64.0,605.0
CPE12000SG,TLR001023697,9/12/2022 16:00,178984,WLTGG-122,1000000000000.0,192.168.203.10,3047092,2.0,-999999.0,-97.9,-98.0,-97.9,-102.3,-99.025,11.4,11.0,8.5,7.4,9.575,-10.3,-10.5,-11.0,-11.4,-10.8,-68.0,,,,,-68.0,605.0
CPE12000SG,TLR001024707,9/12/2022 16:00,178958,WLTGG-122,1000000000000.0,192.168.203.17,5915455,1.0,-999999.0,-104.1,-103.2,-99.1,-104.9,-102.825,18.0,16.8,16.7,15.0,16.625,-9.4,-9.4,-9.5,-9.5,-9.45,-70.0,,,,,-70.0,195.0
CPE12000SG,TLR001061822,9/12/2022 16:00,178956,WLTGG-122,1000000000000.0,192.168.203.36,774957,2.0,-1.6,-81.7,-81.5,-83.1,-84.2,-82.625,12.5,12.8,12.7,12.1,12.525,-10.1,-10.3,-10.3,-10.1,-10.2,-51.0,,,,,-51.0,605.0
CPE12000SG,TLR001052354,9/12/2022 16:00,178962,WLTGG-122,1000000000000.0,192.168.203.22,3047092,3.0,-999999.0,-97.8,-97.2,-97.3,-94.9,-96.8,13.7,11.1,8.1,13.7,11.65,-9.8,-9.9,-11.1,-10.0,-10.2,-65.0,,,,,-65.0,488.0
CPE12000SG,TLR001021183,9/12/2022 16:00,178963,WLTGG-122,1000000000000.0,192.168.203.16,166165,2.0,9.2,-108.4,-104.0,-104.7,-107.1,-106.05,6.2,8.5,5.6,7.6,6.975,-12.0,-11.3,-12.4,-11.1,-11.7,-72.0,,,,,-72.0,605.0
CPE12000SG,TLR001061848,9/12/2022 16:00,178964,WLTGG-122,1000000000000.0,192.168.203.37,10788701,2.0,-999999.0,-81.4,-78.4,-76.2,-77.5,-78.375,10.4,10.8,11.5,11.0,10.925,-10.7,-10.7,-10.5,-10.5,-10.6,-46.0,,,,,-46.0,605.0
CPE12000SG,TLR001052687,9/12/2022 16:00,178966,WLTGG-122,1000000000000.0,192.168.203.34,11394042,1.0,6.8,-94.8,-94.8,-91.0,-92.8,-93.35,14.8,11.2,14.3,14.8,13.775,-9.6,-9.3,-9.2,-9.8,-9.475,-62.0,,,,,-62.0,371.0
CPE12000SG,TLR001052293,9/12/2022 16:00,178967,WLTGG-122,1000000000000.0,192.168.203.40,5029296,2.0,-999999.0,-83.4,-81.1,-81.4,-83.6,-82.375,12.0,12.8,12.4,12.9,12.525,-10.0,-10.1,-10.3,-10.1,-10.125,-51.0,,,,,-51.0,605.0
CPE12000SG,TLR001052985,9/12/2022 16:00,178961,WLTGG-122,1000000000000.0,192.168.203.38,2955954,1.0,19.5,-111.5,-109.9,-102.2,-100.0,-105.9,14.4,12.3,18.4,20.4,16.375,-8.9,-9.7,-9.1,-9.4,-9.275,-71.0,,,,,-71.0,371.0
CPE12000SG,TLR001024549,9/12/2022 16:00,178979,WLTGG-122,1000000000000.0,192.168.203.19,11399563,1.0,-999999.0,-93.1,-94.8,-90.0,-94.1,-93.0,8.1,8.0,12.5,11.5,10.025,-10.0,-10.1,-9.1,-9.4,-9.65,-60.0,,,,,-60.0,78.0
CPE12000SG,TLR001062295,9/12/2022 16:00,178975,WLTGG-122,1000000000000.0,192.168.203.26,3047095,3.0,22.1,-96.8,-98.4,-98.3,-104.4,-99.475,16.7,15.5,14.5,11.2,14.475,-9.4,-9.5,-9.5,-9.9,-9.575,-69.0,,,,,-69.0,605.0
CPE12000SG,TLR001025025,9/12/2022 16:00,178960,WLTGG-122,1000000000000.0,192.168.203.14,3909403,1.0,-999999.0,-95.2,-97.8,-89.7,-94.2,-94.225,12.9,9.4,14.7,14.8,12.95,-9.8,-10.4,-9.3,-9.2,-9.675,-62.0,,,,,-62.0,371.0
CPE12000SG,TLR001052550,9/12/2022 16:00,178976,WLTGG-122,1000000000000.0,192.168.203.35,2582143,2.0,14.8,-103.0,-99.1,-101.5,-104.4,-102.0,0.6,-0.6,-2.6,-3.2,-1.45,-14.4,-15.8,-17.2,-17.2,-16.15,-65.0,,,,,-65.0,371.0
CPE12300,21140003126,9/12/2022 16:00,178980,CPE12300HG,1000000000000.0,192.168.203.44,14757,1.0,9.7,-98.9,-103.1,-106.2,-101.0,-102.3,20.9,19.9,15.8,19.8,19.1,-9.0,-9.0,-9.9,-9.0,-9.225,-71.0,-70.1,-73.8,-75.0,-71.7,-72.32,371.0
CPE12000SG,TLR001052312,9/12/2022 16:00,178983,WLTGG-122,1000000000000.0,192.168.203.24,159165,2.0,20.8,-114.9,-114.0,-111.9,-114.4,-113.8,7.2,12.8,8.2,2.4,7.65,-11.0,-10.1,-10.8,-13.5,-11.35,-81.0,,,,,-81.0,605.0
CPE12000SG,TLR001052247,9/12/2022 16:00,178978,WLTGG-122,1000000000000.0,192.168.203.28,11399563,2.0,-999999.0,-91.2,-90.4,-93.4,-96.0,-92.75,8.6,8.9,5.7,4.6,6.95,-10.9,-11.0,-12.3,-12.6,-11.7,-60.0,,,,,-60.0,195.0
CPE12300,21140007371,9/12/2022 17:00,179019,CPE12300XG,1000000000000.0,192.168.203.33,18328,1.0,12.5,-106.1,-104.8,0.0,0.0,-105.45,7.1,5.9,0.0,0.0,6.5,-12.6,-13.7,0.0,0.0,-13.15,-75.0,-73.3,-71.2,0.0,0.0,-73.16666667,488.0
CPE12000SG,TLR001023930,9/12/2022 17:00,179010,WLTGG-122,1000000000000.0,192.168.203.18,11397641,2.0,-999999.0,-95.7,-95.5,-95.1,-97.8,-96.025,2.4,2.9,2.0,0.5,1.95,-14.0,-13.3,-13.6,-15.1,-14.0,-60.0,,,,,-60.0,488.0
CPE12000SG,TLR001052820,9/12/2022 17:00,179011,WLTGG-122,1000000000000.0,192.168.203.46,3047943,2.0,9.2,-97.8,-94.9,-92.7,-94.5,-94.975,7.3,10.3,9.4,8.3,8.825,-11.3,-10.6,-10.9,-11.0,-10.95,-63.0,,,,,-63.0,371.0
CPE12000SG,TLR001052550,9/12/2022 17:00,179013,WLTGG-122,1000000000000.0,192.168.203.35,2585743,2.0,-999999.0,-101.5,-96.6,-100.3,-103.9,-100.575,-4.0,-2.6,-4.7,-5.9,-4.3,-17.5,-16.0,-18.1,-19.4,-17.75,-65.0,,,,,-65.0,371.0
CPE12000SG,TLR001023730,9/12/2022 17:00,179014,WLTGG-122,1000000000000.0,192.168.203.21,150945,1.0,-999999.0,-112.8,-118.7,-108.4,-108.2,-112.025,14.2,6.1,13.9,15.1,12.325,-13.2,-13.8,-13.0,-13.2,-13.3,-78.0,,,,,-78.0,195.0
CPE12000SG,TLR001052247,9/12/2022 17:00,179015,WLTGG-122,1000000000000.0,192.168.203.28,11403163,2.0,7.9,-91.0,-90.0,-93.1,-96.0,-92.525,1.1,2.5,-0.9,-1.7,0.25,-12.6,-12.2,-14.2,-14.9,-13.475,-58.0,,,,,-58.0,195.0
CPE12000SG,TLR001024549,9/12/2022 17:00,179016,WLTGG-122,1000000000000.0,192.168.203.19,11403164,1.0,6.9,-93.0,-93.5,-89.0,-92.7,-92.05,5.1,5.9,9.6,10.0,7.65,-12.6,-11.8,-10.8,-11.5,-11.675,-60.0,,,,,-60.0,78.0
CPE12300,21140003126,9/12/2022 17:00,179017,CPE12300HG,1000000000000.0,192.168.203.44,18357,1.0,11.2,-99.5,-106.5,-105.1,-104.1,-103.8,22.9,15.6,16.8,16.3,17.9,-9.0,-9.0,-9.4,-9.4,-9.2,-71.0,-70.7,-77.6,-76.0,-74.9,-74.04,371.0
CPE12000SG,TLR001052985,9/12/2022 17:00,179018,WLTGG-122,1000000000000.0,192.168.203.38,2959555,1.0,23.0,-108.8,-104.1,-102.3,-105.6,-105.2,13.0,14.2,17.9,15.3,15.1,-14.5,-14.3,-13.0,-12.9,-13.675,-70.0,,,,,-70.0,195.0
CPE9000,GMK180819003927,9/12/2022 17:00,179020,WLTMS-110,1000000000000.0,192.168.203.47,1559811,2.0,11.0,-100.0,-100.0,,,-100.0,10.0,8.0,,,9.0,-10.0,,,,-10.0,,,,,,,605.0
CPE12000SG,TLR001023697,9/12/2022 17:00,179022,WLTGG-122,1000000000000.0,192.168.203.10,3050693,2.0,9.3,-97.9,-96.3,-97.1,-103.4,-98.675,9.9,11.2,8.1,6.5,8.925,-10.6,-10.4,-11.2,-11.7,-10.975,-66.0,,,,,-66.0,605.0
CPE12000SG,TLR001062295,9/12/2022 17:00,179012,WLTGG-122,1000000000000.0,192.168.203.26,3050695,3.0,23.0,-97.4,-98.1,-97.8,-100.0,-98.325,15.5,15.7,12.3,12.8,14.075,-9.4,-9.3,-9.6,-9.7,-9.5,-68.0,,,,,-68.0,605.0
CPE12000SG,TLR001048674,9/12/2022 17:00,179008,WLTGG-122,1000000000000.0,192.168.203.11,11403164,1.0,16.1,-97.9,-98.2,-98.0,-99.1,-98.3,9.3,10.1,9.7,10.5,9.9,-10.7,-10.1,-9.8,-9.7,-10.075,-65.0,,,,,-65.0,195.0
CPE12000SG,TLR001061822,9/12/2022 17:00,178993,WLTGG-122,1000000000000.0,192.168.203.36,778557,2.0,-0.2,-82.9,-82.0,-84.4,-85.8,-83.775,8.1,8.4,8.4,8.1,8.25,-10.6,-10.6,-10.8,-10.7,-10.675,-53.0,,,,,-53.0,605.0
CPE12000SG,TLR001025025,9/12/2022 17:00,178997,WLTGG-122,1000000000000.0,192.168.203.14,3913003,1.0,-999999.0,-94.8,-94.4,-90.2,-93.5,-93.225,12.8,11.5,14.0,15.9,13.55,-10.6,-11.1,-10.2,-10.1,-10.5,-59.0,,,,,-59.0,371.0
CPE12000SG,TLR001024748,9/12/2022 17:00,179006,WLTGG-122,1000000000000.0,192.168.203.12,512316,2.0,-999999.0,-113.8,-109.9,-107.0,-110.7,-110.35,7.1,12.3,7.3,9.5,9.05,-11.3,-10.0,-11.3,-10.5,-10.775,-75.0,,,,,-75.0,605.0
CPE12000SG,TLR001052312,9/12/2022 17:00,179021,WLTGG-122,1000000000000.0,192.168.203.24,162767,2.0,23.0,-118.6,-113.1,-110.6,-119.6,-115.475,5.9,10.7,10.2,3.3,7.525,-11.0,-10.5,-10.2,-12.3,-11.0,-81.0,,,,,-81.0,605.0
CPE12000SG,TLR001021226,9/12/2022 17:00,179007,WLTGG-122,1000000000000.0,192.168.203.13,5784105,2.0,22.8,-113.0,-110.3,-108.0,-110.2,-110.375,5.8,8.2,6.9,9.0,7.475,-10.6,-10.3,-10.6,-9.9,-10.35,-79.0,,,,,-79.0,605.0
CPE12000SG,TLR001052293,9/12/2022 17:00,179004,WLTGG-122,1000000000000.0,192.168.203.40,5032896,2.0,-999999.0,-81.7,-79.6,-81.0,-83.9,-81.55,6.8,9.0,8.1,7.2,7.775,-9.9,-10.3,-10.2,-9.9,-10.075,-50.0,,,,,-50.0,605.0
CPE12000SG,TLR001052420,9/12/2022 17:00,179005,WLTGG-122,1000000000000.0,192.168.203.23,1212005,1.0,-999999.0,-100.9,-97.8,-107.1,-104.8,-102.65,2.6,3.9,-1.4,5.0,2.525,-14.5,-14.9,-17.8,-13.5,-15.175,-64.0,,,,,-64.0,605.0
CPE12000SG,TLR001024707,9/12/2022 17:00,178998,WLTGG-122,1000000000000.0,192.168.203.17,5919056,1.0,4.4,-105.4,-103.6,-97.7,-103.2,-102.475,15.9,14.8,19.3,17.5,16.875,-12.8,-13.0,-13.0,-13.2,-13.0,-67.0,,,,,-67.0,195.0
CPE12000SG,TLR001052354,9/12/2022 17:00,178999,WLTGG-122,1000000000000.0,192.168.203.22,3050692,3.0,-999999.0,-98.5,-97.4,-97.7,-94.1,-96.925,11.6,10.2,8.1,15.0,11.225,-10.3,-10.1,-10.9,-9.8,-10.275,-65.0,,,,,-65.0,488.0
CPE12000SG,TLR001061848,9/12/2022 17:00,179001,WLTGG-122,1000000000000.0,192.168.203.37,10792302,2.0,-4.5,-82.2,-79.6,-77.1,-78.3,-79.3,6.4,7.5,8.5,6.9,7.325,-10.7,-11.0,-10.9,-10.6,-10.8,-47.0,,,,,-47.0,605.0
